date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:49:35	187962/187962	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2022:05:13%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/HTTrack-2%20level/Test/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
15:49:36	486/486	---MC-	302	error ('Found')	text/html	date:Sat,%2011%20Mar%202023%2012:49:36%20GMT	https://www.classcentral.com/most-popular-courses	C:/HTTrack-2%20level/Test/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
15:49:36	774314/774314	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2012:49:35%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/HTTrack-2%20level/Test/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
15:49:36	140644/140644	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2015:09:55%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	C:/HTTrack-2%20level/Test/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
15:49:37	847201/847201	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2012:49:37%20GMT	https://www.classcentral.com/subject/ai	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
15:49:38	830414/830414	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2012:49:37%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
15:49:38	7857/7857	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:38%20GMT	https://www.classcentral.com/subject/information-technology	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
15:49:38	7823/7823	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:39%20GMT	https://www.classcentral.com/subject/computer-networking	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
15:49:39	771752/771752	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2012:49:38%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
15:49:39	7831/7831	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:39%20GMT	https://www.classcentral.com/subject/machine-learning	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/machine-learning	(from https://www.classcentral.com/)
15:49:39	7747/7747	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:40%20GMT	https://www.classcentral.com/subject/devops	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/devops	(from https://www.classcentral.com/)
15:49:41	8007/8007	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:41%20GMT	https://www.classcentral.com/subject/cryptography	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/cryptography.50.delayed	(from https://www.classcentral.com/)
15:49:42	834448/834448	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2012:49:41%20GMT	https://www.classcentral.com/subject/deep-learning	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/deep-learning.html	(from https://www.classcentral.com/)
15:49:42	8005/8005	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:41%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/quantum-computing.51.delayed	(from https://www.classcentral.com/)
15:49:42	7732/7732	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:42%20GMT	https://www.classcentral.com/subject/hci	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/hci	(from https://www.classcentral.com/)
15:49:42	8036/8036	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:42%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/distributed-systems.53.delayed	(from https://www.classcentral.com/)
15:49:42	7976/7976	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:42%20GMT	https://www.classcentral.com/subject/blockchain	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/blockchain.54.delayed	(from https://www.classcentral.com/)
15:49:43	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:43%20GMT	https://www.classcentral.com/subject/operating-systems	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/operating-systems.55.delayed	(from https://www.classcentral.com/)
15:49:44	8049/8049	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:44%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/nutrition-and-wellness.57.delayed	(from https://www.classcentral.com/)
15:49:45	719324/719324	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2012:49:44%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/computer-graphics.html	(from https://www.classcentral.com/)
15:49:45	8068/8068	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:44%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/disease-and-disorders.58.delayed	(from https://www.classcentral.com/)
15:49:45	7797/7797	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:45%20GMT	https://www.classcentral.com/subject/public-health	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/public-health	(from https://www.classcentral.com/)
15:49:45	8000/8000	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:45%20GMT	https://www.classcentral.com/subject/health-care	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/health-care.5a.delayed	(from https://www.classcentral.com/)
15:49:45	7963/7963	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:45%20GMT	https://www.classcentral.com/subject/nursing	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/nursing.5b.delayed	(from https://www.classcentral.com/)
15:49:46	7963/7963	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:46%20GMT	https://www.classcentral.com/subject/anatomy	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/anatomy.5c.delayed	(from https://www.classcentral.com/)
15:49:46	8033/8033	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:46%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/veterinary-science.5d.delayed	(from https://www.classcentral.com/)
15:49:47	7976/7976	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:47%20GMT	https://www.classcentral.com/subject/statistics	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/statistics.5f.delayed	(from https://www.classcentral.com/)
15:49:47	8087/8087	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:47%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/foundations-of-mathematics.60.delayed	(from https://www.classcentral.com/)
15:49:48	714814/714814	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2012:49:47%20GMT	https://www.classcentral.com/subject/cme	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/cme.html	(from https://www.classcentral.com/)
15:49:48	7753/7753	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:48%20GMT	https://www.classcentral.com/subject/calculus	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/calculus	(from https://www.classcentral.com/)
15:49:48	8039/8039	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:48%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/discrete-mathematics.62.delayed	(from https://www.classcentral.com/)
15:49:49	7986/7986	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:49%20GMT	https://www.classcentral.com/subject/trigonometry	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/trigonometry.63.delayed	(from https://www.classcentral.com/)
15:49:49	7966/7966	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:49%20GMT	https://www.classcentral.com/subject/geometry	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/geometry.64.delayed	(from https://www.classcentral.com/)
15:49:49	7941/7941	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:49%20GMT	https://www.classcentral.com/subject/algebra	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/algebra.65.delayed	(from https://www.classcentral.com/)
15:49:50	7989/7989	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:50%20GMT	https://www.classcentral.com/subject/number-theory	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/number-theory.67.delayed	(from https://www.classcentral.com/)
15:49:51	7989/7989	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:51%20GMT	https://www.classcentral.com/subject/combinatorics	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/combinatorics.68.delayed	(from https://www.classcentral.com/)
15:49:51	747558/747558	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2012:49:50%20GMT	https://www.classcentral.com/subject/precalculus	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/precalculus.html	(from https://www.classcentral.com/)
15:49:52	8033/8033	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:52%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/mathematical-logic.69.delayed	(from https://www.classcentral.com/)
15:49:52	7819/7819	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:52%20GMT	https://www.classcentral.com/subject/linear-programming	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/linear-programming	(from https://www.classcentral.com/)
15:49:52	8084/8084	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:52%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/management-and-leadership.6b.delayed	(from https://www.classcentral.com/)
15:49:52	7963/7963	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:52%20GMT	https://www.classcentral.com/subject/finance	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/finance.6c.delayed	(from https://www.classcentral.com/)
15:49:53	8023/8023	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:53%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/entrepreneurship.6d.delayed	(from https://www.classcentral.com/)
15:49:54	8039/8039	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:54%20GMT	https://www.classcentral.com/subject/strategic-management	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/strategic-management.6f.delayed	(from https://www.classcentral.com/)
15:49:54	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:54%20GMT	https://www.classcentral.com/subject/industry-specific	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/industry-specific.70.delayed	(from https://www.classcentral.com/)
15:49:55	810983/810983	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2012:49:54%20GMT	https://www.classcentral.com/subject/marketing	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/marketing.html	(from https://www.classcentral.com/)
15:49:55	7833/7833	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:55%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/business-intelligence	(from https://www.classcentral.com/)
15:49:55	7976/7976	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:55%20GMT	https://www.classcentral.com/subject/accounting	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/accounting.72.delayed	(from https://www.classcentral.com/)
15:49:56	8020/8020	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:56%20GMT	https://www.classcentral.com/subject/human-resources	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/human-resources.73.delayed	(from https://www.classcentral.com/)
15:49:56	8033/8033	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:56%20GMT	https://www.classcentral.com/subject/project-management	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/project-management.74.delayed	(from https://www.classcentral.com/)
15:49:57	7999/7999	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:57%20GMT	https://www.classcentral.com/subject/design-thinking	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/design-thinking.76.delayed	(from https://www.classcentral.com/)
15:49:57	8004/8004	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:57%20GMT	https://www.classcentral.com/subject/business-software	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/business-software.77.delayed	(from https://www.classcentral.com/)
15:49:58	760997/760997	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2012:49:57%20GMT	https://www.classcentral.com/subject/sales	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/sales.html	(from https://www.classcentral.com/)
15:49:58	7828/7828	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:58%20GMT	https://www.classcentral.com/subject/risk-management	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/risk-management	(from https://www.classcentral.com/)
15:49:58	7947/7947	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:58%20GMT	https://www.classcentral.com/subject/csr	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/csr.79.delayed	(from https://www.classcentral.com/)
15:49:58	8023/8023	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:58%20GMT	https://www.classcentral.com/subject/customer-service	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/customer-service.7a.delayed	(from https://www.classcentral.com/)
15:49:59	7973/7973	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:59%20GMT	https://www.classcentral.com/subject/nonprofit	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/nonprofit.7b.delayed	(from https://www.classcentral.com/)
15:49:59	7996/7996	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:59%20GMT	https://www.classcentral.com/subject/innovation	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/innovation.7c.delayed	(from https://www.classcentral.com/)
15:49:59	8068/8068	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:49:59%20GMT	https://www.classcentral.com/subject/operations-management	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/operations-management.7d.delayed	(from https://www.classcentral.com/)
15:50:01	7954/7954	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:01%20GMT	https://www.classcentral.com/subject/literature	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/literature.7f.delayed	(from https://www.classcentral.com/)
15:50:01	791270/791270	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2012:50:01%20GMT	https://www.classcentral.com/subject/history	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/history.html	(from https://www.classcentral.com/)
15:50:01	8047/8047	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:01%20GMT	https://www.classcentral.com/subject/language-learning	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/language-learning.80.delayed	(from https://www.classcentral.com/)
15:50:01	7828/7828	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:01%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/grammar-writing	(from https://www.classcentral.com/)
15:50:02	7975/7975	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:02%20GMT	https://www.classcentral.com/subject/philosophy	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/philosophy.82.delayed	(from https://www.classcentral.com/)
15:50:02	7987/7987	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:02%20GMT	https://www.classcentral.com/subject/religion	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/religion.83.delayed	(from https://www.classcentral.com/)
15:50:02	7947/7947	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:02%20GMT	https://www.classcentral.com/subject/esl	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/esl.84.delayed	(from https://www.classcentral.com/)
15:50:03	7963/7963	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:03%20GMT	https://www.classcentral.com/subject/culture	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/culture.85.delayed	(from https://www.classcentral.com/)
15:50:04	7976/7976	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:04%20GMT	https://www.classcentral.com/subject/journalism	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/journalism.87.delayed	(from https://www.classcentral.com/)
15:50:04	7960/7960	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:04%20GMT	https://www.classcentral.com/subject/ethics	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/ethics.88.delayed	(from https://www.classcentral.com/)
15:50:04	757316/757316	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2012:50:04%20GMT	https://www.classcentral.com/subject/sports	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/sports.html	(from https://www.classcentral.com/)
15:50:05	7766/7766	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:05%20GMT	https://www.classcentral.com/subject/linguistics	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/linguistics	(from https://www.classcentral.com/)
15:50:05	7929/7929	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:05%20GMT	https://www.classcentral.com/subject/food	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/food.8a.delayed	(from https://www.classcentral.com/)
15:50:05	8020/8020	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:05%20GMT	https://www.classcentral.com/subject/library-science	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/library-science.8b.delayed	(from https://www.classcentral.com/)
15:50:05	7963/7963	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:06%20GMT	https://www.classcentral.com/subject/reading	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/reading.8c.delayed	(from https://www.classcentral.com/)
15:50:06	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:06%20GMT	https://www.classcentral.com/subject/crisis-management	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/crisis-management.8d.delayed	(from https://www.classcentral.com/)
15:50:06	8071/8071	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:06%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/electrical-engineering.8e.delayed	(from https://www.classcentral.com/)
15:50:07	8005/8005	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:07%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/civil-engineering.90.delayed	(from https://www.classcentral.com/)
15:50:07	7987/7987	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:07%20GMT	https://www.classcentral.com/subject/robotics	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/robotics.91.delayed	(from https://www.classcentral.com/)
15:50:08	774599/774599	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2012:50:07%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/mechanical-engineering.html	(from https://www.classcentral.com/)
15:50:08	7800/7800	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:08%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/nanotechnology	(from https://www.classcentral.com/)
15:50:08	7904/7904	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:08%20GMT	https://www.classcentral.com/subject/gis	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/gis.93.delayed	(from https://www.classcentral.com/)
15:50:09	7966/7966	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:09%20GMT	https://www.classcentral.com/subject/textiles	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/textiles.94.delayed	(from https://www.classcentral.com/)
15:50:09	8010/8010	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:09%20GMT	https://www.classcentral.com/subject/manufacturing	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/manufacturing.95.delayed	(from https://www.classcentral.com/)
15:50:09	7904/7904	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:09%20GMT	https://www.classcentral.com/subject/bim	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/bim.96.delayed	(from https://www.classcentral.com/)
15:50:10	8039/8039	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:10%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/chemical-engineering.98.delayed	(from https://www.classcentral.com/)
15:50:11	8013/8013	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:11%20GMT	https://www.classcentral.com/subject/energy-systems	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/energy-systems.99.delayed	(from https://www.classcentral.com/)
15:50:11	759106/759106	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2012:50:10%20GMT	https://www.classcentral.com/subject/cad	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/cad.html	(from https://www.classcentral.com/)
15:50:11	8068/8068	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:12%20GMT	https://www.classcentral.com/subject/aerospace-engineering	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/aerospace-engineering.9a.delayed	(from https://www.classcentral.com/)
15:50:12	7781/7781	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:12%20GMT	https://www.classcentral.com/subject/chemistry	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/chemistry	(from https://www.classcentral.com/)
15:50:12	7963/7963	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:12%20GMT	https://www.classcentral.com/subject/physics	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/physics.9c.delayed	(from https://www.classcentral.com/)
15:50:12	8068/8068	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:12%20GMT	https://www.classcentral.com/subject/environmental-science	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/environmental-science.9d.delayed	(from https://www.classcentral.com/)
15:50:15	7984/7984	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:15%20GMT	https://www.classcentral.com/subject/biology	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/biology.9f.delayed	(from https://www.classcentral.com/)
15:50:15	769015/769015	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2012:50:15%20GMT	https://www.classcentral.com/subject/astronomy	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/astronomy.html	(from https://www.classcentral.com/)
15:50:15	7979/7979	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:15%20GMT	https://www.classcentral.com/subject/agriculture	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/agriculture.a0.delayed	(from https://www.classcentral.com/)
15:50:16	7813/7813	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:16%20GMT	https://www.classcentral.com/subject/materials-science	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/materials-science	(from https://www.classcentral.com/)
15:50:16	7989/7989	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:16%20GMT	https://www.classcentral.com/subject/earth-science	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/earth-science.a2.delayed	(from https://www.classcentral.com/)
15:50:17	8023/8023	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:17%20GMT	https://www.classcentral.com/subject/forensic-science	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/forensic-science.a4.delayed	(from https://www.classcentral.com/)
15:50:18	767301/767301	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2012:50:17%20GMT	https://www.classcentral.com/subject/applied-science	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/applied-science.html	(from https://www.classcentral.com/)
15:50:18	7979/7979	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2012:50:18%20GMT	https://www.classcentral.com/subject/meteorology	C:/HTTrack-2%20level/Test/www.classcentral.com/subject/meteorology.a5.delayed	(from https://www.classcentral.com/)
